nombre_archivo,url_oficial_verificada
ORDEN_EDU_238_2013_11_abril_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2013/04/12/pdf/BOCYL-D-12042013-2.pdf
ORDEN_EDU_491_2012_27_junio_concretan_medidas.pdf,https://bocyl.jcyl.es/boletines/2012/07/02/pdf/BOCYL-D-02072012-1.pdf
ORDEN_EDU_507_2014_13_junio_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2014/06/24/pdf/BOCYL-D-24062014-1.pdf
ORDEN_EDU_508_2025_9_mayo_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2025/05/26/pdf/BOCYL-D-26052025-1.pdf
ORDEN_EDU_551_2021_3_mayo_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2021/05/13/pdf/BOCYL-D-13052021-1.pdf
ORDEN_EDU_67_2017_8_febrero_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2017/02/16/pdf/BOCYL-D-16022017-3.pdf
ORDEN_EDU_692_2017_18_agosto_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2017/08/29/pdf/BOCYL-D-29082017-1.pdf
ORDEN_EDU_939_2017_25_octubre_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2017/11/03/pdf/BOCYL-D-03112017-2.pdf
DECRETO_51_2007_17_mayo_regulan_derechos_deberes.pdf,https://bocyl.jcyl.es/boletines/2007/05/23/pdf/BOCYL-D-23052007-6.pdf
DECRETO_52_2014_16_octubre_crea_regula_Observatorio.pdf,https://bocyl.jcyl.es/boletines/2014/10/20/pdf/BOCYL-D-20102014-1.pdf
Ley_3_2014_16_abril_autoridad_profesorado_Comunidad.pdf,https://www.boe.es/boe/dias/2014/05/02/pdfs/BOE-A-2014-5596.pdf
LEY_3_2014_16_abril_autoridad_profesorado_Sea.pdf,https://bocyl.jcyl.es/boletines/2014/05/02/pdf/BOCYL-D-02052014-1.pdf
ORDEN_EDU_1070_2017_1_diciembre_establece_Protocolo.pdf,https://bocyl.jcyl.es/boletines/2017/12/14/pdf/BOCYL-D-14122017-2.pdf
ORDEN_EDU_1071_2017_1_diciembre_establece_Protocolo.pdf,https://bocyl.jcyl.es/boletines/2017/12/14/pdf/BOCYL-D-14122017-3.pdf
ORDEN_EDU_1921_2007_27_noviembre_establecen_medidas.pdf,https://bocyl.jcyl.es/boletines/2007/12/03/pdf/BOCYL-D-03122007-23.pdf
ORDEN_EDU_52_2005_26_ener_o_re.pdf,https://bocyl.jcyl.es/boletines/2005/01/31/pdf/BOCYL-D-31012005-1.pdf
RESOLUCION_15_junio_2009_Direccion_General_Pla_nificacion.pdf,https://bocyl.jcyl.es/boletines/2009/06/26/pdf/BOCYL-D-26062009-23.pdf
Anexo_I_Autorizacion_Evaluacion_Psicopedagogica.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_I_Documento_Individual_Adaptacion_Curricular_Significativa.pdf,https://bocyl.jcyl.es/boletines/2009/08/26/pdf/BOCYL-D-26082009-2.pdf
Anexo_I_Informe_Nivel_Competencia_Linguistica.pdf,https://bocyl.jcyl.es/boletines/2010/05/27/pdf/BOCYL-D-27052010-14.pdf
Anexo_II_Informe_Evaluacion_Psicopedagogica.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_II_Informe_Necesidades_Compensacion_Educativa.pdf,https://bocyl.jcyl.es/boletines/2010/05/27/pdf/BOCYL-D-27052010-14.pdf
Anexo_III_Comunicacion_Conformidad_Necesidades_Compensacion.pdf,https://bocyl.jcyl.es/boletines/2010/05/27/pdf/BOCYL-D-27052010-14.pdf
Anexo_IIIb_Acta_Evaluacion_Equipo_Docente.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_IV_Plan_Actuacion.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_Va_Conformidad_Propuesta_Flexibilizacion_Regimen_General.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_Vb_Conformidad_Propuesta_Flexibilizacion_Regimen_Especial.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_Vc_Conformidad_Alumno_Mayor_Edad_Flexibilizacion.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_VI_Solicitud_Flexibilizacion.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Anexo_VII_Informe_Inspeccion_Educativa_Flexibilizacion.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
Cribado_Altas_Capacidades_Intelectuales.pdf,http://eoepleon1.centros.educa.jcyl.es/sitio/upload/Protocolo_Cribado_AA_CC_1_EP.pdf
DECRETO_5_2018_8_marzo_establece_modelo_orientacion.pdf,https://bocyl.jcyl.es/boletines/2018/03/12/pdf/BOCYL-D-12032018-2.pdf
DETECTA_Deteccion_Dificultades_Lectura.pdf,
Instruccion_2025_2026_Equidad_Orientacion_Educativa.pdf,https://www.educa.jcyl.es/dpzamora/es/informacion-especifica-dp-zamora/area-programas-educativos/equidad-orientacion-educativa-absentismo-escolar/instruccion-equidad-orientacion-educativa-curso-2025-2026.ficheros/1804359-INSTRUCCIONES%20EQUIDAD%20Y%20ORIENTACI%C3%93N%20EDUCATIVA%20CURSO%202025-2026.pdf
Instruccion_24_agosto_2017_Direccion_General_Innovacion_Equidad.pdf,https://www.educa.jcyl.es/dpsegovia/es/area-programas-educativos-p/atencion-diversidad-equidad-educativa/atdi.ficheros/1397697-EDU_%28DGIEE%29_INSTRUCCION_2017-08-24_Datos_Acnees%20%281%29.pdf
ORDEN_EDU_1054_2012_5_diciembre_regula_organizacion.pdf,https://bocyl.jcyl.es/boletines/2012/12/17/pdf/BOCYL-D-17122012-1.pdf
ORDEN_EDU_1152_2010_3_agosto_regula_respuesta.pdf,https://bocyl.jcyl.es/boletines/2010/08/13/pdf/BOCYL-D-13082010-1.pdf
ORDEN_EDU_11_2016_12_enero_crean_Equipo.pdf,https://bocyl.jcyl.es/boletines/2016/01/19/pdf/BOCYL-D-19012016-1.pdf
ORDEN_EDU_1601_2009_20_julio_acuerda_cese.pdf,https://bocyl.jcyl.es/boletines/2009/07/28/pdf/BOCYL-D-28072009-17.pdf
ORDEN_EDU_1865_2004_Flexibilizacion_Superdotados.pdf,https://bocyl.jcyl.es/boletines/2004/12/17/pdf/BOCYL-D-17122004-13.pdf
ORDEN_EDU_371_2018_2_abril_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2018/04/12/pdf/BOCYL-D-12042018-2.pdf
ORDEN_EDU_466_2017_13_junio_regula_sistema.pdf,https://bocyl.jcyl.es/boletines/2017/06/20/pdf/BOCYL-D-20062017-1.pdf
ORDEN_EDU_522_2017_22_junio_establecen_equipos.pdf,https://bocyl.jcyl.es/boletines/2017/07/03/pdf/BOCYL-D-03072017-20.pdf
ORDEN_EDU_675_2019_8_julio_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2019/07/16/pdf/BOCYL-D-16072019-11.pdf
ORDEN_EDU_865_2009_16_abril_regula_evalua.pdf,https://bocyl.jcyl.es/boletines/2009/04/22/pdf/BOCYL-D-22042009-8.pdf
ORDEN_EDU_987_2012_14_noviembre_regula_organizacion.pdf,https://bocyl.jcyl.es/boletines/2012/11/26/pdf/BOCYL-D-26112012-1.pdf
ORDEN_EYH_1546_2021_15_diciembre_regulan_medidas.pdf,https://bocyl.jcyl.es/boletines/2021/12/28/pdf/BOCYL-D-28122021-1.pdf
RESOLUCION_17_agosto_2009_Adaptaciones_Curriculares.pdf,https://bocyl.jcyl.es/boletines/2009/08/26/pdf/BOCYL-D-26082009-2.pdf
RESOLUCION_17_mayo_2010_Direccion_General_Planificacion_Ordenacion.pdf,https://bocyl.jcyl.es/boletines/2010/05/27/pdf/BOCYL-D-27052010-14.pdf
RESOLUCION_31_agosto_2012_Direccion_General_Innovacion_Educativa.pdf,https://bocyl.jcyl.es/boletines/2012/09/11/pdf/BOCYL-D-11092012-2.pdf
DECRETO_92_2004_Inspeccion_Educativa.pdf,https://bocyl.jcyl.es/boletines/2004/08/03/pdf/BOCYL-D-03082004-1.pdf
ORDEN_EDU_1225_2023_23_octubre_aprueba_Plan.pdf,https://bocyl.jcyl.es/boletines/2023/10/31/pdf/BOCYL-D-31102023-21.pdf
ORDEN_EDU_1373_2008_Inspeccion_Educativa.pdf,https://bocyl.jcyl.es/boletines/2008/07/30/pdf/BOCYL-D-30072008-2.pdf
ORDEN_EDU_1134_2011_6_septiembre_regula_actividad.pdf,https://bocyl.jcyl.es/boletines/2011/09/14/pdf/BOCYL-D-14092011-6.pdf
ORDEN_EDU_1847_2007_19_noviembre_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2007/11/23/pdf/BOCYL-D-23112007-38.pdf
ORDEN_EDU_392_2012_30_mayo_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2012/06/08/pdf/BOCYL-D-08062012-2.pdf
ORDEN_EDU_6_2006_Secciones_Bilingues.pdf,https://bocyl.jcyl.es/boletines/2006/01/12/pdf/BOCYL-D-12012006-18.pdf
Correccion_errores_ORDEN_EDU_70_2019_Admision_Alumnado.pdf,https://bocyl.jcyl.es/boletines/2019/03/06/pdf/BOCYL-D-06032019-1.pdf
DECRETO_32_2021_25_noviembre_modifica_Decreto_52.pdf,https://bocyl.jcyl.es/boletines/2021/11/29/pdf/BOCYL-D-29112021-1.pdf
DECRETO_52_2018_27_diciembre_regula_admision_alumnado.pdf,https://bocyl.jcyl.es/boletines/2018/12/28/pdf/BOCYL-D-28122018-2.pdf
ORDEN_EDU_1623_2021_22_diciembre_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2021/12/27/pdf/BOCYL-D-27122021-1.pdf
ORDEN_EDU_385_2017_22_mayo_regula_calendario.pdf,https://bocyl.jcyl.es/boletines/2017/05/25/pdf/BOCYL-D-25052017-1.pdf
ORDEN_EDU_527_2025_16_mayo_aprueba_calendario.pdf,https://bocyl.jcyl.es/boletines/2025/05/29/pdf/BOCYL-D-29052025-27.pdf
RESOLUCION_26_enero_2026_Direccion_General_Planificacion_Ordenacion.pdf,https://bocyl.jcyl.es/boletines/2026/02/02/pdf/BOCYL-D-02022026-21.pdf
DECRETO_3_2019_21_febrero_crea_Banco_libros.pdf,https://bocyl.jcyl.es/boletines/2019/02/22/pdf/BOCYL-D-22022019-1.pdf
ORDEN_EDU_1051_2025_18_septiembre_convoca_procedimiento.pdf,https://bocyl.jcyl.es/boletines/2025/09/30/pdf/BOCYL-D-30092025-18.pdf
ORDEN_EDU_247_2023_23_febrero_regulan_procedimientos.pdf,https://bocyl.jcyl.es/boletines/2023/03/03/pdf/BOCYL-D-03032023-1.pdf
ORDEN_EDU_286_2016_12_abril_concreta_periodo.pdf,https://bocyl.jcyl.es/boletines/2016/04/15/pdf/BOCYL-D-15042016-19.pdf
ORDEN_EDU_351_2016_25_abril_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2016/05/05/pdf/BOCYL-D-05052016-4.pdf
ORDEN_EDU_465_2024_14_mayo_modifica_Orden.pdf,https://bocyl.jcyl.es/boletines/2024/05/24/pdf/BOCYL-D-24052024-2.pdf
ORDEN_EDU_600_2018_1_junio_regula_procedimiento.pdf,https://bocyl.jcyl.es/boletines/2018/06/12/pdf/BOCYL-D-12062018-1.pdf
ORDEN_EDU_747_2014_22_agosto_regula_elaboracion.pdf,https://bocyl.jcyl.es/boletines/2014/09/03/pdf/BOCYL-D-03092014-1.pdf
ORDEN_EDU_763_2017_31_agosto_regulan_proyectos.pdf,https://bocyl.jcyl.es/boletines/2017/09/12/pdf/BOCYL-D-12092017-1.pdf
ORDEN_EDU_834_2015_2_octubre_regula_proyecto.pdf,https://bocyl.jcyl.es/boletines/2015/10/14/pdf/BOCYL-D-14102015-2.pdf
